LOGIN_ID,NAME,ANSWER,DESTINATION
elisa.linuzzi@marlintravel.ca,What markets do you focus on,often,Caribbean and Mexico
elisa.linuzzi@marlintravel.ca,What markets do you focus on,often,Asia
elisa.linuzzi@marlintravel.ca,What markets do you focus on,occasion,South America
elisa.linuzzi@marlintravel.ca,What markets do you focus on,often,Oceania
elisa.linuzzi@marlintravel.ca,What markets do you focus on,often,Europe
elisa.linuzzi@marlintravel.ca,Your bookings derive from,occasion,Ground transportation
elisa.linuzzi@marlintravel.ca,Your bookings derive from,often,Cruises
elisa.linuzzi@marlintravel.ca,Your bookings derive from,often,Hotels
elisa.linuzzi@marlintravel.ca,Your bookings derive from,often,Air Travel
elisa.linuzzi@marlintravel.ca,Your bookings derive from,often,Vacation Packages
ensieh@tripsupport.com,What markets do you focus on,often,Caribbean and Mexico
ensieh@tripsupport.com,What markets do you focus on,often,Asia
ensieh@tripsupport.com,What markets do you focus on,often,South America
ensieh@tripsupport.com,What markets do you focus on,often,Oceania
ensieh@tripsupport.com,What markets do you focus on,often,Europe
ensieh@tripsupport.com,What markets do you focus on,often,North America
ensieh@tripsupport.com,What markets do you focus on,often,Africa and Middle East
ensieh@tripsupport.com,Your bookings derive from,occasion,Ground transportation
ensieh@tripsupport.com,Your bookings derive from,occasion,Cruises
ensieh@tripsupport.com,Your bookings derive from,often,Hotels
ensieh@tripsupport.com,Your bookings derive from,often,Air Travel
ensieh@tripsupport.com,Your bookings derive from,often,Vacation Packages
ensieh@tripsupport.com,Your group bookings represent,A good portion of your bookings,A good portion of your bookings
epink@absolutetravelspecialists.com,What markets do you focus on,often,Caribbean and Mexico
epink@absolutetravelspecialists.com,What markets do you focus on,often,Asia
epink@absolutetravelspecialists.com,What markets do you focus on,often,South America
epink@absolutetravelspecialists.com,What markets do you focus on,often,Oceania
epink@absolutetravelspecialists.com,What markets do you focus on,often,Europe
epink@absolutetravelspecialists.com,What markets do you focus on,often,North America
epink@absolutetravelspecialists.com,What markets do you focus on,often,Africa and Middle East
epink@absolutetravelspecialists.com,Your bookings derive from,often,Vacation Packages
epink@absolutetravelspecialists.com,Your bookings derive from,often,Ground transportation
epink@absolutetravelspecialists.com,Your bookings derive from,often,Cruises
epink@absolutetravelspecialists.com,Your bookings derive from,often,Hotels
epink@absolutetravelspecialists.com,Your bookings derive from,often,Air Travel
evelyne@voyagesorientation.com,What markets do you focus on,occasion,Oceania
evelyne@voyagesorientation.com,What markets do you focus on,often,Europe
evelyne@voyagesorientation.com,What markets do you focus on,occasion,North America
evelyne@voyagesorientation.com,What markets do you focus on,occasion,Africa and Middle East
evelyne@voyagesorientation.com,What markets do you focus on,often,Caribbean and Mexico
evelyne@voyagesorientation.com,What markets do you focus on,occasion,Asia
evelyne@voyagesorientation.com,What markets do you focus on,often,South America
evelyne@voyagesorientation.com,Your bookings derive from,often,Hotels
evelyne@voyagesorientation.com,Your bookings derive from,often,Air Travel
evelyne@voyagesorientation.com,Your bookings derive from,often,Vacation Packages
evelyne@voyagesorientation.com,Your bookings derive from,often,Ground transportation
evelyne@voyagesorientation.com,Your bookings derive from,often,Cruises
evelyne@voyagesorientation.com,Your group bookings represent,A good portion of your bookings,A good portion of your bookings
FALSECREEK@CRUISESHIPCENTERS.COM,What markets do you focus on,never,Africa and Middle East
FALSECREEK@CRUISESHIPCENTERS.COM,What markets do you focus on,often,Caribbean and Mexico
FALSECREEK@CRUISESHIPCENTERS.COM,What markets do you focus on,occasion,Asia
FALSECREEK@CRUISESHIPCENTERS.COM,What markets do you focus on,occasion,South America
FALSECREEK@CRUISESHIPCENTERS.COM,What markets do you focus on,occasion,Oceania
FALSECREEK@CRUISESHIPCENTERS.COM,What markets do you focus on,often,Europe
FALSECREEK@CRUISESHIPCENTERS.COM,What markets do you focus on,often,North America
FALSECREEK@CRUISESHIPCENTERS.COM,Your bookings derive from,never,Ground transportation
FALSECREEK@CRUISESHIPCENTERS.COM,Your bookings derive from,often,Cruises
FALSECREEK@CRUISESHIPCENTERS.COM,Your bookings derive from,often,Hotels
FALSECREEK@CRUISESHIPCENTERS.COM,Your bookings derive from,often,Air Travel
FALSECREEK@CRUISESHIPCENTERS.COM,Your bookings derive from,occasion,Vacation Packages
FIL@LARATRAVEL.COM,What markets do you focus on,often,South America
FIL@LARATRAVEL.COM,What markets do you focus on,often,Oceania
FIL@LARATRAVEL.COM,What markets do you focus on,often,Europe
FIL@LARATRAVEL.COM,What markets do you focus on,often,North America
FIL@LARATRAVEL.COM,What markets do you focus on,often,Africa and Middle East
FIL@LARATRAVEL.COM,What markets do you focus on,often,Caribbean and Mexico
FIL@LARATRAVEL.COM,What markets do you focus on,often,Asia
FIL@LARATRAVEL.COM,Your bookings derive from,often,Ground transportation
FIL@LARATRAVEL.COM,Your bookings derive from,often,Cruises
FIL@LARATRAVEL.COM,Your bookings derive from,often,Hotels
FIL@LARATRAVEL.COM,Your bookings derive from,often,Air Travel
FIL@LARATRAVEL.COM,Your bookings derive from,often,Vacation Packages
france.conway@sportvac.com,What markets do you focus on,occasion,Asia
france.conway@sportvac.com,What markets do you focus on,occasion,South America
france.conway@sportvac.com,What markets do you focus on,occasion,Oceania
france.conway@sportvac.com,What markets do you focus on,often,Europe
france.conway@sportvac.com,What markets do you focus on,often,North America
france.conway@sportvac.com,What markets do you focus on,occasion,Africa and Middle East
france.conway@sportvac.com,What markets do you focus on,often,Caribbean and Mexico
france.conway@sportvac.com,Your bookings derive from,occasion,Hotels
france.conway@sportvac.com,Your bookings derive from,often,Air Travel
france.conway@sportvac.com,Your bookings derive from,often,Vacation Packages
france.conway@sportvac.com,Your bookings derive from,occasion,Ground transportation
france.conway@sportvac.com,Your bookings derive from,often,Cruises
France.gaudreault@hotmail.com,What markets do you focus on,often,South America
France.gaudreault@hotmail.com,What markets do you focus on,never,Oceania
France.gaudreault@hotmail.com,What markets do you focus on,occasion,Europe
France.gaudreault@hotmail.com,What markets do you focus on,occasion,North America
France.gaudreault@hotmail.com,What markets do you focus on,occasion,Africa and Middle East
France.gaudreault@hotmail.com,What markets do you focus on,often,Caribbean and Mexico
France.gaudreault@hotmail.com,What markets do you focus on,never,Asia
France.gaudreault@hotmail.com,Your bookings derive from,never,Ground transportation
France.gaudreault@hotmail.com,Your bookings derive from,occasion,Cruises
France.gaudreault@hotmail.com,Your bookings derive from,occasion,Hotels
France.gaudreault@hotmail.com,Your bookings derive from,often,Air Travel
France.gaudreault@hotmail.com,Your bookings derive from,often,Vacation Packages
France.gaudreault@hotmail.com,Your group bookings represent,Only a small number of your bookings,Only a small number of your bookings
france@voyagesbrosso.com,What markets do you focus on,occasion,Oceania
france@voyagesbrosso.com,What markets do you focus on,often,Europe
france@voyagesbrosso.com,What markets do you focus on,occasion,North America
france@voyagesbrosso.com,What markets do you focus on,occasion,Africa and Middle East
france@voyagesbrosso.com,What markets do you focus on,often,Caribbean and Mexico
france@voyagesbrosso.com,What markets do you focus on,occasion,Asia
france@voyagesbrosso.com,What markets do you focus on,occasion,South America
france@voyagesbrosso.com,Your bookings derive from,often,Cruises
france@voyagesbrosso.com,Your bookings derive from,often,Hotels
france@voyagesbrosso.com,Your bookings derive from,often,Air Travel
france@voyagesbrosso.com,Your bookings derive from,often,Vacation Packages
france@voyagesbrosso.com,Your bookings derive from,often,Ground transportation
francois@jaimonvoyage.com,What markets do you focus on,occasion,Oceania
francois@jaimonvoyage.com,What markets do you focus on,often,Europe
francois@jaimonvoyage.com,What markets do you focus on,often,North America
francois@jaimonvoyage.com,What markets do you focus on,occasion,Africa and Middle East
francois@jaimonvoyage.com,What markets do you focus on,often,Caribbean and Mexico
francois@jaimonvoyage.com,What markets do you focus on,occasion,Asia
francois@jaimonvoyage.com,What markets do you focus on,occasion,South America
francois@jaimonvoyage.com,Your bookings derive from,often,Hotels
francois@jaimonvoyage.com,Your bookings derive from,often,Air Travel
francois@jaimonvoyage.com,Your bookings derive from,often,Vacation Packages
francois@jaimonvoyage.com,Your bookings derive from,occasion,Ground transportation
francois@jaimonvoyage.com,Your bookings derive from,often,Cruises
francois@jaimonvoyage.com,Your group bookings represent,Only a small number of your bookings,Only a small number of your bookings
frederic.vatp@videotron.ca,What markets do you focus on,occasion,Asia
frederic.vatp@videotron.ca,What markets do you focus on,occasion,South America
frederic.vatp@videotron.ca,What markets do you focus on,occasion,Oceania
frederic.vatp@videotron.ca,What markets do you focus on,occasion,Europe
frederic.vatp@videotron.ca,What markets do you focus on,often,North America
frederic.vatp@videotron.ca,What markets do you focus on,occasion,Africa and Middle East
frederic.vatp@videotron.ca,What markets do you focus on,often,Caribbean and Mexico
frederic.vatp@videotron.ca,Your bookings derive from,often,Cruises
frederic.vatp@videotron.ca,Your bookings derive from,often,Hotels
frederic.vatp@videotron.ca,Your bookings derive from,often,Air Travel
frederic.vatp@videotron.ca,Your bookings derive from,often,Vacation Packages
frederic.vatp@videotron.ca,Your bookings derive from,occasion,Ground transportation
fts.testagency@gmail.com,What markets do you focus on,often,South America
fts.testagency@gmail.com,What markets do you focus on,often,Oceania
fts.testagency@gmail.com,What markets do you focus on,often,Europe
fts.testagency@gmail.com,What markets do you focus on,often,North America
fts.testagency@gmail.com,What markets do you focus on,often,Africa and Middle East
fts.testagency@gmail.com,What markets do you focus on,often,Caribbean and Mexico
fts.testagency@gmail.com,What markets do you focus on,often,Asia
fts.testagency@gmail.com,Your bookings derive from,often,Air Travel
fts.testagency@gmail.com,Your bookings derive from,often,Vacation Packages
fts.testagency@gmail.com,Your bookings derive from,often,Ground transportation
fts.testagency@gmail.com,Your bookings derive from,often,Cruises
fts.testagency@gmail.com,Your bookings derive from,often,Hotels
generationstravel@on.aibn.com,What markets do you focus on,occasion,Asia
generationstravel@on.aibn.com,What markets do you focus on,occasion,South America
generationstravel@on.aibn.com,What markets do you focus on,never,Oceania
generationstravel@on.aibn.com,What markets do you focus on,often,Europe
generationstravel@on.aibn.com,What markets do you focus on,often,North America
generationstravel@on.aibn.com,What markets do you focus on,never,Africa and Middle East
generationstravel@on.aibn.com,What markets do you focus on,often,Caribbean and Mexico
generationstravel@on.aibn.com,Your bookings derive from,often,Air Travel
generationstravel@on.aibn.com,Your bookings derive from,often,Vacation Packages
generationstravel@on.aibn.com,Your bookings derive from,occasion,Ground transportation
generationstravel@on.aibn.com,Your bookings derive from,often,Cruises
generationstravel@on.aibn.com,Your bookings derive from,occasion,Hotels
generationstravel@on.aibn.com,Your group bookings represent,Only a small number of your bookings,Only a small number of your bookings
GINNY@JUSTPACK.COM,What markets do you focus on,often,Caribbean and Mexico
GINNY@JUSTPACK.COM,What markets do you focus on,occasion,Asia
GINNY@JUSTPACK.COM,What markets do you focus on,occasion,South America
GINNY@JUSTPACK.COM,What markets do you focus on,often,Oceania
GINNY@JUSTPACK.COM,What markets do you focus on,often,Europe
GINNY@JUSTPACK.COM,What markets do you focus on,occasion,North America
GINNY@JUSTPACK.COM,What markets do you focus on,often,Africa and Middle East
GINNY@JUSTPACK.COM,Your bookings derive from,often,Vacation Packages
GINNY@JUSTPACK.COM,Your bookings derive from,never,Ground transportation
GINNY@JUSTPACK.COM,Your bookings derive from,often,Cruises
GINNY@JUSTPACK.COM,Your bookings derive from,never,Hotels
GINNY@JUSTPACK.COM,Your bookings derive from,occasion,Air Travel
gino.villeneuve@clubvoyages.com,What markets do you focus on,occasion,Oceania
gino.villeneuve@clubvoyages.com,What markets do you focus on,often,Europe
gino.villeneuve@clubvoyages.com,What markets do you focus on,occasion,North America
gino.villeneuve@clubvoyages.com,What markets do you focus on,occasion,Africa and Middle East
gino.villeneuve@clubvoyages.com,What markets do you focus on,often,Caribbean and Mexico
gino.villeneuve@clubvoyages.com,What markets do you focus on,occasion,Asia
gino.villeneuve@clubvoyages.com,What markets do you focus on,occasion,South America
gino.villeneuve@clubvoyages.com,Your bookings derive from,often,Vacation Packages
gino.villeneuve@clubvoyages.com,Your bookings derive from,occasion,Ground transportation
gino.villeneuve@clubvoyages.com,Your bookings derive from,often,Cruises
gino.villeneuve@clubvoyages.com,Your bookings derive from,occasion,Hotels
gino.villeneuve@clubvoyages.com,Your bookings derive from,often,Air Travel
gino.villeneuve@clubvoyages.com,Your group bookings represent,Only a small number of your bookings,Only a small number of your bookings
git@gitcanada.com,What markets do you focus on,often,Asia
git@gitcanada.com,What markets do you focus on,often,South America
git@gitcanada.com,What markets do you focus on,occasion,Oceania
git@gitcanada.com,What markets do you focus on,often,Europe
git@gitcanada.com,What markets do you focus on,often,North America
git@gitcanada.com,What markets do you focus on,often,Africa and Middle East
git@gitcanada.com,What markets do you focus on,often,Caribbean and Mexico
git@gitcanada.com,Your bookings derive from,often,Air Travel
git@gitcanada.com,Your bookings derive from,often,Vacation Packages
git@gitcanada.com,Your bookings derive from,occasion,Ground transportation
git@gitcanada.com,Your bookings derive from,occasion,Cruises
git@gitcanada.com,Your bookings derive from,often,Hotels
gloria.wiebe@marlintravel.ca,What markets do you focus on,often,Caribbean and Mexico
gloria.wiebe@marlintravel.ca,What markets do you focus on,occasion,Asia
gloria.wiebe@marlintravel.ca,What markets do you focus on,occasion,South America
gloria.wiebe@marlintravel.ca,What markets do you focus on,never,Oceania
gloria.wiebe@marlintravel.ca,What markets do you focus on,occasion,Europe
gloria.wiebe@marlintravel.ca,What markets do you focus on,often,North America
gloria.wiebe@marlintravel.ca,What markets do you focus on,occasion,Africa and Middle East
gloria.wiebe@marlintravel.ca,Your bookings derive from,often,Vacation Packages
gloria.wiebe@marlintravel.ca,Your bookings derive from,occasion,Ground transportation
gloria.wiebe@marlintravel.ca,Your bookings derive from,occasion,Cruises
gloria.wiebe@marlintravel.ca,Your bookings derive from,often,Hotels
gloria.wiebe@marlintravel.ca,Your bookings derive from,often,Air Travel
gmaheux@voyageinfinity.com,What markets do you focus on,occasion,Oceania
gmaheux@voyageinfinity.com,What markets do you focus on,often,Europe
gmaheux@voyageinfinity.com,What markets do you focus on,often,North America
gmaheux@voyageinfinity.com,What markets do you focus on,occasion,Africa and Middle East
gmaheux@voyageinfinity.com,What markets do you focus on,often,Caribbean and Mexico
gmaheux@voyageinfinity.com,What markets do you focus on,occasion,Asia
gmaheux@voyageinfinity.com,What markets do you focus on,occasion,South America
gmaheux@voyageinfinity.com,Your bookings derive from,occasion,Cruises
gmaheux@voyageinfinity.com,Your bookings derive from,often,Hotels
gmaheux@voyageinfinity.com,Your bookings derive from,often,Air Travel
gmaheux@voyageinfinity.com,Your bookings derive from,often,Vacation Packages
gmaheux@voyageinfinity.com,Your bookings derive from,occasion,Ground transportation
gonz@moreno.ca,What markets do you focus on,often,North America
gonz@moreno.ca,What markets do you focus on,occasion,Africa and Middle East
gonz@moreno.ca,What markets do you focus on,often,Caribbean and Mexico
gonz@moreno.ca,What markets do you focus on,occasion,Asia
gonz@moreno.ca,What markets do you focus on,often,South America
gonz@moreno.ca,What markets do you focus on,never,Oceania
gonz@moreno.ca,What markets do you focus on,occasion,Europe
gonz@moreno.ca,Your bookings derive from,often,Air Travel
gonz@moreno.ca,Your bookings derive from,often,Vacation Packages
gonz@moreno.ca,Your bookings derive from,never,Ground transportation
gonz@moreno.ca,Your bookings derive from,occasion,Cruises
gonz@moreno.ca,Your bookings derive from,occasion,Hotels
gonz@moreno.ca,Your group bookings represent,Only a small number of your bookings,Only a small number of your bookings
gpelletier@voyagesrichelieu.com,What markets do you focus on,occasion,Asia
gpelletier@voyagesrichelieu.com,What markets do you focus on,occasion,South America
gpelletier@voyagesrichelieu.com,What markets do you focus on,occasion,Oceania
gpelletier@voyagesrichelieu.com,What markets do you focus on,often,Europe
gpelletier@voyagesrichelieu.com,What markets do you focus on,often,North America
gpelletier@voyagesrichelieu.com,What markets do you focus on,occasion,Africa and Middle East
gpelletier@voyagesrichelieu.com,What markets do you focus on,often,Caribbean and Mexico
gpelletier@voyagesrichelieu.com,Your bookings derive from,often,Cruises
gpelletier@voyagesrichelieu.com,Your bookings derive from,occasion,Hotels
gpelletier@voyagesrichelieu.com,Your bookings derive from,often,Air Travel
gpelletier@voyagesrichelieu.com,Your bookings derive from,often,Vacation Packages
gpelletier@voyagesrichelieu.com,Your bookings derive from,occasion,Ground transportation
guelph@cruiseshipcenters.com,What markets do you focus on,occasion,Asia
guelph@cruiseshipcenters.com,What markets do you focus on,often,South America
guelph@cruiseshipcenters.com,What markets do you focus on,often,Oceania
guelph@cruiseshipcenters.com,What markets do you focus on,often,Europe
guelph@cruiseshipcenters.com,What markets do you focus on,often,North America
guelph@cruiseshipcenters.com,What markets do you focus on,occasion,Africa and Middle East
guelph@cruiseshipcenters.com,What markets do you focus on,often,Caribbean and Mexico
guelph@cruiseshipcenters.com,Your bookings derive from,often,Cruises
guelph@cruiseshipcenters.com,Your bookings derive from,often,Hotels
guelph@cruiseshipcenters.com,Your bookings derive from,often,Air Travel
guelph@cruiseshipcenters.com,Your bookings derive from,often,Vacation Packages
guelph@cruiseshipcenters.com,Your bookings derive from,often,Ground transportation
guilhermefontini@gmail.com,What markets do you focus on,occasion,Europe
guilhermefontini@gmail.com,What markets do you focus on,often,North America
guilhermefontini@gmail.com,What markets do you focus on,often,Africa and Middle East
guilhermefontini@gmail.com,What markets do you focus on,often,Caribbean and Mexico
guilhermefontini@gmail.com,What markets do you focus on,occasion,Asia
guilhermefontini@gmail.com,What markets do you focus on,often,South America
guilhermefontini@gmail.com,What markets do you focus on,often,Oceania
guilhermefontini@gmail.com,Your bookings derive from,occasion,Cruises
guilhermefontini@gmail.com,Your bookings derive from,often,Hotels
guilhermefontini@gmail.com,Your bookings derive from,occasion,Air Travel
guilhermefontini@gmail.com,Your bookings derive from,often,Vacation Packages
guilhermefontini@gmail.com,Your bookings derive from,often,Ground transportation
guilhermefontini@gmail.com,Your group bookings represent,Most of your bookings,Most of your bookings
guylaine@vacancesjetsud.com,What markets do you focus on,occasion,South America
guylaine@vacancesjetsud.com,What markets do you focus on,never,Oceania
guylaine@vacancesjetsud.com,What markets do you focus on,often,Europe
guylaine@vacancesjetsud.com,What markets do you focus on,occasion,North America
guylaine@vacancesjetsud.com,What markets do you focus on,occasion,Africa and Middle East
guylaine@vacancesjetsud.com,What markets do you focus on,often,Caribbean and Mexico
guylaine@vacancesjetsud.com,What markets do you focus on,occasion,Asia
guylaine@vacancesjetsud.com,Your bookings derive from,often,Air Travel
guylaine@vacancesjetsud.com,Your bookings derive from,often,Vacation Packages
guylaine@vacancesjetsud.com,Your bookings derive from,occasion,Ground transportation
guylaine@vacancesjetsud.com,Your bookings derive from,often,Cruises
guylaine@vacancesjetsud.com,Your bookings derive from,occasion,Hotels
heather.calvert@marlintravel.ca,What markets do you focus on,occasion,Asia
heather.calvert@marlintravel.ca,What markets do you focus on,often,South America
heather.calvert@marlintravel.ca,What markets do you focus on,occasion,Oceania
heather.calvert@marlintravel.ca,What markets do you focus on,often,Europe
heather.calvert@marlintravel.ca,What markets do you focus on,often,North America
heather.calvert@marlintravel.ca,What markets do you focus on,occasion,Africa and Middle East
heather.calvert@marlintravel.ca,What markets do you focus on,often,Caribbean and Mexico
heather.calvert@marlintravel.ca,Your bookings derive from,often,Cruises
heather.calvert@marlintravel.ca,Your bookings derive from,often,Hotels
heather.calvert@marlintravel.ca,Your bookings derive from,often,Air Travel
heather.calvert@marlintravel.ca,Your bookings derive from,often,Vacation Packages
heather.calvert@marlintravel.ca,Your bookings derive from,often,Ground transportation
heidi@bonaventuretravel.ca,What markets do you focus on,often,Asia
heidi@bonaventuretravel.ca,What markets do you focus on,occasion,South America
heidi@bonaventuretravel.ca,What markets do you focus on,occasion,Oceania
heidi@bonaventuretravel.ca,What markets do you focus on,often,Europe
heidi@bonaventuretravel.ca,What markets do you focus on,often,North America
heidi@bonaventuretravel.ca,What markets do you focus on,occasion,Africa and Middle East
heidi@bonaventuretravel.ca,What markets do you focus on,often,Caribbean and Mexico
heidi@bonaventuretravel.ca,Your bookings derive from,often,Air Travel
heidi@bonaventuretravel.ca,Your bookings derive from,often,Vacation Packages
heidi@bonaventuretravel.ca,Your bookings derive from,occasion,Ground transportation
heidi@bonaventuretravel.ca,Your bookings derive from,often,Cruises
heidi@bonaventuretravel.ca,Your bookings derive from,occasion,Hotels
helen.fung@amexgbt.com,What markets do you focus on,occasion,South America
helen.fung@amexgbt.com,What markets do you focus on,occasion,Oceania
helen.fung@amexgbt.com,What markets do you focus on,often,Europe
helen.fung@amexgbt.com,What markets do you focus on,often,North America
helen.fung@amexgbt.com,What markets do you focus on,occasion,Africa and Middle East
helen.fung@amexgbt.com,What markets do you focus on,often,Caribbean and Mexico
helen.fung@amexgbt.com,What markets do you focus on,often,Asia
helen.fung@amexgbt.com,Your bookings derive from,often,Hotels
helen.fung@amexgbt.com,Your bookings derive from,often,Air Travel
helen.fung@amexgbt.com,Your bookings derive from,often,Vacation Packages
helen.fung@amexgbt.com,Your bookings derive from,often,Ground transportation
helen.fung@amexgbt.com,Your bookings derive from,often,Cruises
helen.fung@amexgbt.com,Your group bookings represent,A good portion of your bookings,A good portion of your bookings
HELENE@PLEINSOLEIL.COM,What markets do you focus on,occasion,Africa and Middle East
HELENE@PLEINSOLEIL.COM,What markets do you focus on,often,Caribbean and Mexico
HELENE@PLEINSOLEIL.COM,What markets do you focus on,occasion,Asia
HELENE@PLEINSOLEIL.COM,What markets do you focus on,occasion,South America
HELENE@PLEINSOLEIL.COM,What markets do you focus on,occasion,Oceania
HELENE@PLEINSOLEIL.COM,What markets do you focus on,often,Europe
HELENE@PLEINSOLEIL.COM,What markets do you focus on,often,North America
HELENE@PLEINSOLEIL.COM,Your bookings derive from,occasion,Cruises
HELENE@PLEINSOLEIL.COM,Your bookings derive from,occasion,Hotels
HELENE@PLEINSOLEIL.COM,Your bookings derive from,occasion,Air Travel
HELENE@PLEINSOLEIL.COM,Your bookings derive from,often,Vacation Packages
HELENE@PLEINSOLEIL.COM,Your bookings derive from,occasion,Ground transportation
helene@voyagesemotions.ca,What markets do you focus on,occasion,North America
helene@voyagesemotions.ca,What markets do you focus on,occasion,Africa and Middle East
helene@voyagesemotions.ca,What markets do you focus on,often,Caribbean and Mexico
helene@voyagesemotions.ca,What markets do you focus on,occasion,Asia
helene@voyagesemotions.ca,What markets do you focus on,never,South America
helene@voyagesemotions.ca,What markets do you focus on,never,Oceania
helene@voyagesemotions.ca,What markets do you focus on,often,Europe
helene@voyagesemotions.ca,Your bookings derive from,occasion,Air Travel
helene@voyagesemotions.ca,Your bookings derive from,often,Vacation Packages
helene@voyagesemotions.ca,Your bookings derive from,occasion,Ground transportation
helene@voyagesemotions.ca,Your bookings derive from,occasion,Cruises
helene@voyagesemotions.ca,Your bookings derive from,occasion,Hotels
HERBERT@LTAHOLIDAYS.COM,What markets do you focus on,occasion,North America
HERBERT@LTAHOLIDAYS.COM,What markets do you focus on,occasion,Africa and Middle East
HERBERT@LTAHOLIDAYS.COM,What markets do you focus on,often,Caribbean and Mexico
HERBERT@LTAHOLIDAYS.COM,What markets do you focus on,often,Asia
HERBERT@LTAHOLIDAYS.COM,What markets do you focus on,occasion,South America
HERBERT@LTAHOLIDAYS.COM,What markets do you focus on,occasion,Oceania
HERBERT@LTAHOLIDAYS.COM,What markets do you focus on,often,Europe
HERBERT@LTAHOLIDAYS.COM,Your bookings derive from,occasion,Ground transportation
HERBERT@LTAHOLIDAYS.COM,Your bookings derive from,often,Cruises
HERBERT@LTAHOLIDAYS.COM,Your bookings derive from,occasion,Hotels
HERBERT@LTAHOLIDAYS.COM,Your bookings derive from,often,Air Travel
HERBERT@LTAHOLIDAYS.COM,Your bookings derive from,often,Vacation Packages
howard@mphtravel.com,What markets do you focus on,often,Asia
howard@mphtravel.com,What markets do you focus on,occasion,South America
howard@mphtravel.com,What markets do you focus on,occasion,Oceania
howard@mphtravel.com,What markets do you focus on,often,Europe
howard@mphtravel.com,What markets do you focus on,often,North America
howard@mphtravel.com,What markets do you focus on,occasion,Africa and Middle East
howard@mphtravel.com,What markets do you focus on,often,Caribbean and Mexico
howard@mphtravel.com,Your bookings derive from,often,Cruises
howard@mphtravel.com,Your bookings derive from,often,Hotels
howard@mphtravel.com,Your bookings derive from,often,Air Travel
howard@mphtravel.com,Your bookings derive from,often,Vacation Packages
howard@mphtravel.com,Your bookings derive from,never,Ground transportation
ibeck@flyandsea.com,What markets do you focus on,occasion,Africa and Middle East
ibeck@flyandsea.com,What markets do you focus on,often,Caribbean and Mexico
ibeck@flyandsea.com,What markets do you focus on,often,Asia
ibeck@flyandsea.com,What markets do you focus on,often,South America
ibeck@flyandsea.com,What markets do you focus on,occasion,Oceania
ibeck@flyandsea.com,What markets do you focus on,occasion,Europe
ibeck@flyandsea.com,What markets do you focus on,occasion,North America
ibeck@flyandsea.com,Your bookings derive from,occasion,Hotels
ibeck@flyandsea.com,Your bookings derive from,often,Air Travel
ibeck@flyandsea.com,Your bookings derive from,often,Vacation Packages
ibeck@flyandsea.com,Your bookings derive from,occasion,Ground transportation
ibeck@flyandsea.com,Your bookings derive from,occasion,Cruises
ihsane@voyagesindbad.com,What markets do you focus on,often,North America
ihsane@voyagesindbad.com,What markets do you focus on,often,Africa and Middle East
ihsane@voyagesindbad.com,What markets do you focus on,often,Caribbean and Mexico
ihsane@voyagesindbad.com,What markets do you focus on,occasion,Asia
ihsane@voyagesindbad.com,What markets do you focus on,often,South America
ihsane@voyagesindbad.com,What markets do you focus on,never,Oceania
ihsane@voyagesindbad.com,What markets do you focus on,occasion,Europe
ihsane@voyagesindbad.com,Your bookings derive from,often,Air Travel
ihsane@voyagesindbad.com,Your bookings derive from,often,Vacation Packages
ihsane@voyagesindbad.com,Your bookings derive from,occasion,Ground transportation
ihsane@voyagesindbad.com,Your bookings derive from,often,Cruises
ihsane@voyagesindbad.com,Your bookings derive from,often,Hotels
ihsane@voyagesindbad.com,Your group bookings represent,A good portion of your bookings,A good portion of your bookings
info@amigostravel.ca,What markets do you focus on,often,Asia
info@amigostravel.ca,What markets do you focus on,often,South America
info@amigostravel.ca,What markets do you focus on,often,Oceania
info@amigostravel.ca,What markets do you focus on,often,Europe
info@amigostravel.ca,What markets do you focus on,often,North America
info@amigostravel.ca,What markets do you focus on,often,Africa and Middle East
info@amigostravel.ca,What markets do you focus on,often,Caribbean and Mexico
info@amigostravel.ca,Your bookings derive from,often,Cruises
info@amigostravel.ca,Your bookings derive from,often,Hotels
info@amigostravel.ca,Your bookings derive from,often,Air Travel
info@amigostravel.ca,Your bookings derive from,often,Vacation Packages
info@amigostravel.ca,Your bookings derive from,often,Ground transportation
info@centurytravelservices.com,What markets do you focus on,often,South America
info@centurytravelservices.com,What markets do you focus on,occasion,Oceania
info@centurytravelservices.com,What markets do you focus on,often,Europe
info@centurytravelservices.com,What markets do you focus on,often,North America
info@centurytravelservices.com,What markets do you focus on,often,Africa and Middle East
info@centurytravelservices.com,What markets do you focus on,often,Caribbean and Mexico
info@centurytravelservices.com,What markets do you focus on,often,Asia
info@centurytravelservices.com,Your bookings derive from,often,Vacation Packages
info@centurytravelservices.com,Your bookings derive from,often,Ground transportation
info@centurytravelservices.com,Your bookings derive from,often,Cruises
info@centurytravelservices.com,Your bookings derive from,often,Hotels
info@centurytravelservices.com,Your bookings derive from,often,Air Travel
info@condellotravel.ca,What markets do you focus on,occasion,Asia
info@condellotravel.ca,What markets do you focus on,occasion,South America
info@condellotravel.ca,What markets do you focus on,occasion,Oceania
info@condellotravel.ca,What markets do you focus on,often,Europe
info@condellotravel.ca,What markets do you focus on,often,North America
info@condellotravel.ca,What markets do you focus on,occasion,Africa and Middle East
info@condellotravel.ca,What markets do you focus on,often,Caribbean and Mexico
info@condellotravel.ca,Your bookings derive from,often,Air Travel
info@condellotravel.ca,Your bookings derive from,often,Vacation Packages
